,Код продукта,Название продукта,Бренд,Срок годности,Количество в упаковке,Единица измерения,Вес упаковки,Цена,Категория,Длина упаковки,Ширина упаковки,Высота упаковки
1265,NCS-93210,"Nutricost, L-лейцин, без добавок, 5 г (500 г)",Nutricost,08.2026,504,г,0.61,3 788 ₽,Аминокислоты,17.1,12.8,12.7
1266,NCS-93441,"Nutricost, L-изолейцин, 2000 мг, 240 капсул (500 мг в 1 капсуле)",Nutricost,11.2026,240,шт.,0.25,2 909 ₽,Аминокислоты,13.5,8,8
1267,QUA-00111,"Quantum Health, Super Lysine +, Иммунная поддержка, 180 таблеток",Quantum Health,09.2026,180,шт.,0.22,2 992 ₽,Аминокислоты,6.4,6.4,12.4
1268,CAR-06883,"Carlson, L-лизин, 500 мг, 300 капсул",Carlson,Not provided,300,шт.,0.32,4 053 ₽,Аминокислоты,15.7,8,8
1269,SOL-01681,"Solgar, L-лизин, аминокислота в несвязанной форме, 500 мг, 100 растительных капсул",Solgar,Not provided,100,шт.,0.23,2 052 ₽,Аминокислоты,11,6.1,6
1270,SDN-00830,"Sundown Naturals, L-лизин, 500 мг, 100 таблеток",Sundown Naturals,Not provided,100,шт.,0.11,1 612 ₽,Аминокислоты,9.7,5.2,5.2
1271,NFS-02824,"Natural Factors, L-лизин, 500 мг, 180 растительных капсул (250 мг)",Natural Factors,12.2027,180,шт.,0.2,2 712 ₽,Аминокислоты,12.3,7.7,7.7
1272,CAR-06885,"Carlson, L-лизин, аминокислота в форме порошка, 100 г",Carlson,02.2026,100,г,0.14,1 659 ₽,Аминокислоты,8.4,7.4,7.4
1273,ZAH-08123,"Zahler, L-лизин, свободная форма, 500 мг, 60 капсул",Zahler,03.2025,60,шт.,0.07,1 891 ₽,Аминокислоты,10.9,5.7,5.6
1274,CEN-21062,"21st Century, L-лизин, 600 мг, 90 таблеток",21st Century,Not provided,90,шт.,0.09,1 099 ₽,Аминокислоты,9.7,6.1,4.6
1275,NCS-93262,"Nutricost, L-лизин, 1000 мг, 500 капсул (500 мг в 1 капсуле)",Nutricost,07.2026,500,шт.,0.45,3 484 ₽,Аминокислоты,18.2,10.9,9.4
1276,SWV-02451,"Swanson, L-метионин, с AjiPure, 500 мг, 60 растительных капсул",Swanson,Not provided,60,шт.,0.08,1 850 ₽,Аминокислоты,10.5,5,5
1277,NCS-93252,"Nutricost, L-орнитин (в виде L-орнитина гидрохлорида), 500 мг, 180 капсул",Nutricost,10.2026,180,шт.,0.18,2 756 ₽,Аминокислоты,13.5,7.2,7.1
1278,SNS-00149,"Source Naturals, L-орнитин в виде порошка, 100 г (3,53 унции)",Source Naturals,04.2027,100,г,0.14,3 057 ₽,Аминокислоты,5.6,5.6,10.9
1279,CLF-01581,"Country Life, Liga-Tend, 100 таблеток",Country Life,08.2026,100,шт.,0.27,5 102 ₽,Аминокислоты,11,6.1,6.1
1280,SWV-07108,"Swanson, Heart Essentials, 90 растительных капсул",Swanson,12.2024,90,шт.,0.14,2 042 ₽,Аминокислоты,11,6.1,5.8
1281,SOR-97512,"Solaray, L-Theanine, Natural Lemon-Lime, 200 mg, 30 Chewables",Solaray,04.2027,30,шт.,0.07,3 351 ₽,Аминокислоты,10.9,5,5
1282,NRO-00007,"NeuroGum, Energy & Focus, корица, 12 пакетиков по 9 шт.",NeuroGum,08.2025,12,шт.,0.32,8 198 ₽,Аминокислоты,13.7,8.8,7.6
1283,SWV-21048,"Swanson, Pure Energy, 60 растительных капсул",Swanson,06.2024,60,шт.,0.09,2 684 ₽,Аминокислоты,10.5,5,5
1284,NRO-16004,"NeuroGum, NeuroMints, энергия и концентрация, корица, 12 пакетиков по 12 шт.",NeuroGum,11.2024,12,шт.,0.45,8 198 ₽,Аминокислоты,15.6,7.2,6.9
1285,SRE-09190,"Sports Research, L-теанин, двойная сила, 200 мг, 120 капсул",Sports Research,03.2026,120,шт.,0.16,6 522 ₽,Аминокислоты,9.3,6.5,6.5
1286,VNU-26311,"Vital Nutrients, L-теанин, 200 мг, 60 вегетарианских капсул",Vital Nutrients,11.2024,60,шт.,0.05,6 199 ₽,Аминокислоты,8.4,4.6,4.6
1287,NRO-00004,"NeuroGum, Energy & Focus, перечная мята, 6 пакетиков по 9 шт.",NeuroGum,02.2025,6,шт.,0.16,4 746 ₽,Аминокислоты,9.7,7.5,7.1
1288,MRO-62004,"MaryRuth's, L-теанин, капли, лимон и лайм, 200 мг, 60 мл (2 жидк. унции)",MaryRuth's,08.2025,59,мл,0.14,3 788 ₽,Аминокислоты,13.3,6.9,4.3
1289,NRO-16000,"NeuroGum, NeuroMints, энергия и концентрация, перечная мята, 6 пакетиков по 12 шт.",NeuroGum,11.2025,6,шт.,0.23,4 746 ₽,Аминокислоты,7.6,7.2,5.8
1290,MCL-21350,"Dr. Mercola, L-теанин с ГАМК, 60 капсул",Dr. Mercola,11.2025,60,шт.,0.16,5 102 ₽,Аминокислоты,10.3,5.6,5.5
1291,CGN-01242,"California Gold Nutrition, L-теанин, с AlphaWave, 200 мг, 60 растительных капсул",California Gold Nutrition,Not provided,60,шт.,0.05,1 621 ₽,Аминокислоты,9.1,5,5
1292,NRO-00006,"NeuroGum, Energy & Focus, корица, 6 пакетиков по 9 шт.",NeuroGum,02.2025,6,шт.,0.16,4 746 ₽,Аминокислоты,8.5,7.4,7
1293,PMF-02083,"Primaforce, L-теанин, 200 мг, 120 капсул",Primaforce,10.2026,120,шт.,0.09,2 364 ₽,Аминокислоты,10.9,6,6
1294,NRO-00001,"NeuroGum, Energy & Focus, перечная мята, 12 пакетиков по 9 шт.",NeuroGum,10.2024,12,шт.,0.32,8 198 ₽,Аминокислоты,13.7,8.8,7.9
1295,NRO-16003,"NeuroGum, NeuroMints, энергия и концентрация, корица, 6 пакетиков по 12 шт.",NeuroGum,04.2024,6,шт.,0.23,4 746 ₽,Аминокислоты,7.5,7.2,5.8
1296,SRE-01017,"Sports Research, L-теанин, двойная сила действия, 200 мг, 60 капсул",Sports Research,09.2026,60,шт.,0.09,3 625 ₽,Аминокислоты,9.3,5.2,5.2
1297,NRO-16001,"NeuroGum, NeuroMints, энергия и концентрация, перечная мята, 12 пакетиков по 12 шт. (всего 144 шт.)",NeuroGum,09.2025,12,шт.,0.45,8 198 ₽,Аминокислоты,15.6,7.2,6.9
1298,SWV-02513,"Swanson, L-тирозин, 500 мг, 60 растительных капсул",Swanson,Not provided,60,шт.,0.09,2 212 ₽,Аминокислоты,10.5,4.8,5
1299,SOL-02761,"Solgar, L-тирозин, 500 мг, 100 вегетарианских капсул",Solgar,Not provided,100,шт.,0.23,3 342 ₽,Аминокислоты,11.2,6.1,6.1
1300,NLI-00552,"Nature's Life, L-тирозин, 500 мг, 100 вегетарианских капсул",Nature's Life,05.2025,100,шт.,0.11,2 915 ₽,Аминокислоты,11.6,6.4,6.2
1301,EVL-02818,"EVLution Nutrition, L-тирозин, 500 мг, 60 растительных капсул",EVLution Nutrition,02.2025,60,шт.,0.08,1 475 ₽,Аминокислоты,11,5.8,5.8
1302,NCS-93087,"Nutricost, L-тирозин, без добавок, 100 г (3,5 унции)",Nutricost,09.2026,100,г,0.16,2 599 ₽,Аминокислоты,9.3,9.1,9.1
1303,DRB-00110,"Doctor's Best, D-фенилаланин, 500 мг, 60 вегетарианских капсул",Doctor's Best,08.2025,60,шт.,0.08,2 231 ₽,Аминокислоты,10,5.2,5.2
1304,NCS-93254,"Nutricost, L-фенилаланин, 500 мг, 180 капсул",Nutricost,09.2026,180,шт.,0.2,2 437 ₽,Аминокислоты,13.6,7.2,7.1
1305,NOW-00077,"NOW Foods, L-цистеин, 500 мг, 100 таблеток",NOW Foods,05.2028,100,шт.,0.18,2 520 ₽,Аминокислоты,11.2,6.4,6.4
1306,BNR-01412,"Best Naturals, L-цитруллин, 2000 мг, 120 таблеток (1000 мг в 1 таблетке)",Best Naturals,07.2026,120,шт.,0.2,2 429 ₽,Аминокислоты,11.3,6.2,6.1
1307,NCS-00817,"Nutricost, L-цитруллин, без вкусовых добавок, 250 г (8,8 унции)",Nutricost,10.2026,250,г,0.32,3 788 ₽,Аминокислоты,27.7,23.6,14.4
1308,NCS-93232,"Nutricost, L-цитруллин малат 2:1, без вкусовых добавок, 1,2 кг (43,2 унции)",Nutricost,08.2026,1200,г,1.38,7 892 ₽,Аминокислоты,22.5,14,14
1309,KGD-96644,"Kaged, цитруллин, без добавок, 200 г (7,05 унции)",Kaged,Not provided,200,г,0.27,4 391 ₽,Аминокислоты,11.3,9.1,9.1
1310,NCS-93230,"Nutricost, L-цитруллин малат 2:1, голубая малина, 600 г (1,3 фунта)",Nutricost,11.2026,576,г,0.7,5 095 ₽,Аминокислоты,16.8,11.3,11.2
1311,BDT-04155,"BodyTech, креатин и цитруллин, без добавок, 345 г (12,1 унции)",BodyTech,Not provided,342,г,0.41,4 290 ₽,Аминокислоты,10.8,9.1,9.1
1312,NCS-93105,"Nutricost, L-цитруллин малат 2: 1, без добавок, 600 г (21,2 унции)",Nutricost,08.2026,576,г,0.73,5 095 ₽,Аминокислоты,16.8,11.3,11.2
1313,NCS-93378,"Nutricost, L-цитруллин, без добавок, 600 г (21,2 унции)",Nutricost,08.2026,576,г,0.7,5 892 ₽,Аминокислоты,13.6,11.3,11.2
1314,NCS-81219,"Nutricost, L-цитруллин малат 2: 1, без добавок, 300 г (10,6 унции)",Nutricost,09.2026,300,г,0.39,3 484 ₽,Аминокислоты,11.6,9.1,9.1
1315,NCS-67541,"Nutricost, L-цитруллин, 1500 мг, 180 капсул (750 мг в одной капсуле)",Nutricost,12.2026,180,шт.,0.2,3 204 ₽,Аминокислоты,13.5,7.1,7.1
1316,NOW-00116,"NOW Foods, Sports, L-цитруллин, 1200 мг, 120 таблеток",NOW Foods,12.2025,120,шт.,0.23,4 208 ₽,Аминокислоты,6.4,6.4,11.2
1317,DAD-00047,"D'adamo, Deflect, формула, блокирующая лектины типа O, 120 вегетарианских капсул",D'adamo,10.2026,120,шт.,0.16,7 440 ₽,Аминокислоты,6.4,6.4,11.2
1318,SWV-02931,"Swanson, N-ацетил D-глюкозамин, 750 мг, 60 растительных капсул",Swanson,Not provided,60,шт.,0.09,3 762 ₽,Аминокислоты,10.5,5,5
1319,NCS-93734,"Nutricost, N-ацетил L-тирозин, без добавок, 500 г (1,1 фунта)",Nutricost,Not provided,504,г,0.59,5 575 ₽,Аминокислоты,13.6,11.2,11.2
1320,EHL-46620,"EHPlabs, Ацетил L-карнитин, 100 г (3,5 унции)",EHPlabs,12.2025,100,г,0.16,5 892 ₽,Аминокислоты,8.1,8,7.2
1321,CAL-11760,"KAL, Ацетил-L-карнитин и альфа-липоевая кислота, 60 таблеток",KAL,04.2027,60,шт.,0.14,6 988 ₽,Аминокислоты,10.9,5,4.8
1322,BNR-01241,"Best Naturals, Альфа-липоевая кислота ацетил L-карнитина, 750 мг, 120 капсул",Best Naturals,09.2026,120,шт.,0.14,3 095 ₽,Аминокислоты,11.3,6.2,6.1
1323,NCS-81216,"Nutricost, Ацетил L-карнитин гидрохлорид, без добавок, 100 г (3,5 унции)",Nutricost,08.2026,100,г,0.14,3 346 ₽,Аминокислоты,8,7.2,7.2
1324,NCS-67908,"Nutricost, ацетил-L-карнитин, 500 мг, 180 капсул",Nutricost,Not provided,180,шт.,0.2,3 346 ₽,Аминокислоты,13.5,7.2,7.1
1325,NWY-15663,"Nature's Way, Ацетил L-карнитин, 500 мг, 60 веганских капсул",Nature's Way,03.2027,60,шт.,0.07,4 043 ₽,Аминокислоты,10.5,5.1,5
1326,SWV-02928,"Swanson, Ацетил L-карнитин гидрохлорид, 500 мг, 120 растительных капсул",Swanson,04.2024,120,шт.,0.11,7 627 ₽,Аминокислоты,10.9,5.8,5.8
1327,CGN-01125,"California Gold Nutrition, ацетил-L-карнитин, 500 мг, 60 растительных капсул",California Gold Nutrition,11.2025,60,шт.,0.07,3 100 ₽,Аминокислоты,9.7,5.2,5.2
1328,NCS-81218,"Nutricost, Бета-аланин, без добавок, 3 г, 300 г (10,6 унции)",Nutricost,11.2026,300,г,0.36,2 756 ₽,Аминокислоты,9.3,9.1,9.1
1329,NCS-93819,"Nutricost, Бета-аланин, без добавок, 500 г (17,6 унции)",Nutricost,09.2026,504,г,0.59,3 484 ₽,Аминокислоты,15,9.4,9.4
1330,NRT-00684,"Nature's Bounty, Stress Comfort, добавка для улучшения настроения и снижения стресса, со вкусом лесных ягод, 36 жевательных таблеток",Nature's Bounty,Not provided,36,шт.,0.18,2 701 ₽,Аминокислоты,11.9,6.4,3.6
1331,OLE-00570,"OLLY, Goodbye Stress, ягодная вербена`` 42 жевательных мармеладки",OLLY,02.2025,42,шт.,0.16,2 444 ₽,Аминокислоты,10.5,7.2,7.1
1332,OLE-20088,"OLLY, Goodbye Stress, ягодная вербена, 60 жевательных таблеток",OLLY,02.2025,60,шт.,0.21,3 210 ₽,Аминокислоты,13.1,7.2,7.2
1333,BHH-65577,"BodyHealth, Perfect Amino, клубника, 195 г (6,88 унции)",BodyHealth,Not provided,195,г,0.25,7 288 ₽,Аминокислоты,9.4,9.4,9.1
1334,TWL-01604,"Twinlab, Amino Fuel, Orange Rush, 946 мл (32 жидк. Унции)",Twinlab,Not provided,946,мл,1.09,5 422 ₽,Аминокислоты,21.3,8.8,8.6
1335,NRB-52520,"NutraBio, Reload Recovery Matrix, маракуйя, 831 г (1,83 фунта)",NutraBio,12.2025,829,г,1,7 446 ₽,Аминокислоты,15.5,12.6,12.6
1336,AXS-01563,"Axe & Sledge Supplements, The Grind, EAAS + Hydration, кровь единорога, радужный щербет, 480 г (16,93 унции)",Axe & Sledge Supplements,01.2025,479.957,г,0.57,6 680 ₽,Аминокислоты,17.3,9.1,9.1
1337,FNX-72157,"Finaflex, EAA Hardcore, персиковый, 402 г (14,2 унции)",Finaflex,08.2024,"403,2",г,0.45,6 680 ₽,Аминокислоты,11.7,9.4,9.4
1338,BHH-65554,"BodyHealth, Perfect Amino, аминокислоты, 150 таблеток, покрытых оболочкой",BodyHealth,02.2026,150,шт.,0.2,7 288 ₽,Аминокислоты,11.2,6.6,6.6
1339,BHH-65553,"BodyHealth, Perfect Amino, 150 таблеток",BodyHealth,08.2026,150,шт.,0.2,7 288 ₽,Аминокислоты,6.6,6.6,10.9
1340,WVL-32769,"Swolverine, Intra, Tropical Blast, 285 г (10,05 унции)",Swolverine,10.2024,284.912,г,0.36,6 056 ₽,Аминокислоты,14.7,11.9,9.3
1341,BHH-65572,"BodyHealth, Perfect Amino, ягодное ассорти, 198 г (7 унций)",BodyHealth,Not provided,198,г,0.27,7 288 ₽,Аминокислоты,9.4,9.4,9.1
1342,WVL-32770,"Swolverine, Intra, вишня, 285 г (10,05 унции)",Swolverine,10.2024,284.912,г,0.34,6 056 ₽,Аминокислоты,14.6,12.4,9
1343,GSN-07000,"Gaspari Nutrition, AminoMax 8000, комплекс для физически активных людей, 325 таблеток",Gaspari Nutrition,07.2026,325,шт.,0.77,5 821 ₽,Аминокислоты,15.1,12.6,12.6
1344,RSP-00769,"RSP Nutrition, AminoLean Energy, Summer Rocket Pop, 250,5 г (8,84 унции)",RSP Nutrition,Not provided,250.5,г,0.32,5 102 ₽,Аминокислоты,11.6,9.1,9
1345,RSP-46954,"RSP Nutrition, AminoLean Recovery, пунш из тропических островов, без кофеина, 255 г (8,99 унции)",RSP Nutrition,05.2026,254.862,г,0.34,5 102 ₽,Аминокислоты,8.9,8.9,11.4
1346,COL-00152,"Controlled Labs, ""Фиолетовый гнев"", фиолетовый лимонад, 1,26 фунта (576 г)",Controlled Labs,10.2024,570,г,0.68,7 570 ₽,Аминокислоты,12.4,12.4,10.4
1347,KGD-00799,"Kaged, PRE-KAGED, добавка для приема перед тренировкой, вкус ягод, 584 г (1,29 фунта)",Kaged,11.2024,585,г,0.69,7 446 ₽,Аминокислоты,13.5,12.7,12.4
1348,NTL-00520,"Natrol, Формула для борьбы со стрессом и беспокойством, настроение и стресс, 90 капсул",Natrol,01.2025,90,шт.,0.1,4 452 ₽,Аминокислоты,10.7,5.1,5.1
1349,BLB-01580,"Bluebonnet Nutrition, Аминокислоты, 1000 мг, 90 капсуловидных таблеток",Bluebonnet Nutrition,Not provided,90,шт.,0.43,4 644 ₽,Аминокислоты,6.9,6.9,13
1350,MME-00590,"MuscleMeds, Amino Decanate Energy, клубника и киви, 396 г (13,96 унции)",MuscleMeds,05.2024,395.759,г,0.49,4 771 ₽,Аминокислоты,17.9,10.3,10.3
1351,QLL-00331,"Quality of Life Labs, Ameal BP, здоровья сердечно-сосудистой системы, 3,4 мг, 30 капсул в растительной оболочке",Quality of Life Labs,02.2025,30,шт.,0.14,3 485 ₽,Аминокислоты,5.1,5.1,8.6
1352,SOL-00102,"Solgar, Комплекс незаменимых аминокислот, 90 растительных капсул",Solgar,06.2026,90,шт.,0.25,3 709 ₽,Аминокислоты,11.2,6.1,6.1
